id,female,educate,AfricanAmerican,OtherEthnic,Latinx,income,immigrant,SameOpinions,CandidateSame
1206,1,16,1,0,0,6,0,0,19.884937
1207,1,19,0,1,0,19,1,1,13.638597
1208,0,18,0,1,0,17,0,1,14.170887
1209,1,18,0,1,0,17,1,1,17.658445
1210,0,15,1,0,0,13,0,0,20.362787
1211,1,15,0,0,0,8,0,0,12.990513
1212,1,16,1,0,0,13,0,1,20.662907
1213,1,15,1,0,0,11,0,1,17.068998
1214,1,13,0,0,1,15,0,0,21.261639
1215,1,15,0,0,0,15,0,1,9.3352671
1216,0,20,0,1,0,18,1,0,17.106602
1217,0,16,0,0,1,13,0,0,17.551058
1218,0,18,0,0,0,17,0,0,9.8587379
1219,1,15,1,0,0,14,0,1,19.575928
1220,1,20,0,1,0,8,1,1,8.7819958
1221,0,10,0,0,0,11,0,0,17.819555
1222,1,16,0,0,0,8,0,0,14.07672
1223,0,14,0,0,1,17,0,0,14.713952
1224,1,15,0,0,0,7,0,0,10.376475
1225,1,15,0,0,0,13,1,0,10.915439
1226,0,15,0,0,0,7,0,1,11.685591
1227,0,18,0,0,0,4,0,0,10.491961
1228,1,16,1,0,0,13,0,1,17.899837
1229,0,16,1,0,0,2,0,0,24.232758
1230,0,18,1,0,0,10,0,0,18.535723
1231,0,14,1,0,0,11,0,0,23.568705
1232,0,18,1,0,0,15,0,1,20.057047
1233,0,16,0,1,0,16,1,1,13.066319
1234,0,15,0,0,0,12,0,1,13.18378
1235,0,18,0,0,0,13,0,0,7.1443582
1236,0,16,0,1,0,13,1,0,17.516668
1237,1,18,0,1,0,16,1,1,14.614939
1238,1,18,1,0,0,16,0,1,21.023691
1239,1,18,0,1,0,15,1,0,17.127954
1240,0,16,0,0,0,4,0,0,12.775906
1241,1,20,0,1,0,19,1,1,13.464802
1242,0,15,0,0,1,8,0,0,16.325491
1243,1,16,1,0,0,8,0,1,19.993114
1244,1,18,0,1,0,9,1,1,16.350906
1245,1,17,0,0,0,6,0,0,10.801093
1246,0,15,0,0,0,17,0,0,13.423426
1247,0,15,0,0,1,5,0,1,18.883642
1248,1,18,0,0,0,15,0,1,10.525236
1249,0,19,1,0,0,18,0,1,18.009968
1250,0,18,0,0,0,18,0,1,11.271397
1251,0,13,0,0,1,7,0,1,26.861553
1252,1,17,0,1,0,10,0,0,17.735327
1253,1,19,0,1,0,12,1,0,18.536947
1254,1,18,0,1,0,16,1,1,16.959522
1255,1,16,0,1,0,9,0,1,17.119343
1256,0,15,1,0,0,10,0,1,19.96661
1257,0,19,0,0,0,16,0,0,9.1308899
1258,1,19,0,1,0,18,1,0,7.3516512
1259,1,16,1,0,0,16,0,1,18.100372
1260,1,18,0,1,0,14,1,1,14.267236
1262,0,19,0,0,0,19,0,0,9.3697081
1263,1,19,0,1,0,16,1,1,18.102531
1264,1,16,0,0,1,13,0,1,17.216806
1265,0,19,1,0,0,14,0,1,18.91062
1267,1,15,0,0,1,14,1,1,12.402475
1268,1,17,0,1,0,17,0,0,16.106371
1269,1,15,0,0,0,12,0,1,9.7257204
1270,1,16,1,0,0,8,1,0,17.883038
1271,1,14,0,1,0,11,1,1,10.191018
1272,1,10,1,0,0,13,0,0,19.061605
1273,0,18,0,0,0,16,0,0,10.457225
1274,1,16,0,0,0,16,0,0,10.986855
1275,0,13,0,0,0,2,0,1,23.258667
1277,1,16,1,0,0,4,0,1,19.401056
1278,1,18,0,1,0,16,1,1,15.04857
1281,1,18,0,0,1,16,0,1,16.29591
1282,1,11,0,0,1,11,1,1,17.887714
1283,0,15,0,0,0,15,0,0,12.475034
1284,1,18,1,0,0,16,0,1,19.876324
1285,0,15,0,0,1,10,1,1,18.385187
1286,0,15,0,0,1,7,0,1,18.760494
1287,0,14,1,0,0,7,0,1,19.672932
1288,1,10,0,1,0,13,1,0,16.512945
1289,1,17,0,1,0,16,1,1,16.474607
1290,0,14,0,0,1,13,1,1,36.616505
1291,0,20,0,1,0,13,1,1,7.3516512
1292,0,19,0,0,0,13,0,0,11.171071
1293,1,18,0,1,0,14,1,1,7.3516512
1295,1,10,0,0,1,6,1,0,28.291899
1297,0,16,0,0,0,6,0,1,13.774147
1298,1,16,1,0,0,13,0,1,21.748947
1299,1,18,0,1,0,14,1,0,8.7819958
1300,1,19,0,1,0,7,1,1,25.452532
1301,1,15,0,0,0,12,0,1,5.466022
1302,0,15,0,0,0,11,0,1,12.300784
1303,1,18,0,1,0,17,1,1,18.544682
1304,0,16,0,1,0,12,1,0,17.608536
1305,1,19,0,1,0,11,1,1,14.46902
1306,0,15,1,0,0,15,0,0,20.102484
1307,0,15,0,0,1,12,0,1,16.237072
1308,1,13,1,0,0,8,0,1,19.843683
1309,1,15,0,0,0,15,0,0,10.037432
1310,1,15,0,0,1,11,1,1,17.555883
1311,0,15,0,0,1,10,1,0,14.635254
1312,0,14,1,0,0,9,0,0,21.223295
1313,0,14,0,0,1,8,1,1,19.054712
1314,0,16,0,1,0,13,0,0,21.34264
1315,1,14,1,0,0,8,0,0,18.217842
1316,1,12,1,0,0,12,0,0,16.121183
1317,1,14,0,0,1,3,1,0,24.996792
1318,1,15,0,0,0,15,0,0,6.533915
1320,0,19,0,1,0,19,1,1,14.690747
1321,1,17,0,0,0,16,0,0,9.0428152
1322,1,16,1,0,0,4,0,1,21.400635
1324,0,15,0,0,1,11,1,1,36.616505
1325,0,18,0,1,0,15,1,0,17.106602
1326,1,16,0,0,1,16,0,1,19.01358
1328,0,20,0,0,0,19,0,0,10.978945
1329,0,18,0,1,0,15,1,0,19.164858
1330,0,11,0,0,1,11,1,0,7.3516512
1331,1,15,0,0,0,7,0,1,9.2904348
1332,1,11,0,0,1,6,1,0,24.650097
1333,0,18,0,1,0,2,1,1,19.047157
1334,1,14,0,0,0,8,0,1,10.329263
1335,0,15,0,0,1,16,0,0,15.543965
1336,1,15,1,0,0,1,0,0,18.965754
1337,0,19,0,1,0,15,0,0,16.259109
1338,1,15,0,0,1,14,0,0,16.229343
1339,0,18,1,0,0,14,0,0,18.092268
1340,1,7,0,0,1,8,1,0,29.051687
1341,0,15,0,0,0,6,0,1,14.7548
1342,0,19,0,1,0,19,1,0,15.519821
1343,0,15,0,0,0,12,1,1,9.9487953
1344,0,15,1,0,0,4,0,0,25.398401
1345,1,20,1,0,0,16,1,0,18.102531
1346,1,11,0,0,1,10,1,1,13.986021
1347,1,19,0,1,0,16,1,1,13.618463
1348,1,18,0,1,0,9,1,1,13.392197
1349,1,16,0,0,1,12,0,1,26.861553
1350,0,16,0,1,0,16,0,1,16.496943
1351,0,13,0,0,1,16,0,0,17.923941
1352,0,15,1,0,0,4,0,1,22.792688
1353,1,14,1,0,0,5,0,1,19.433207
1354,0,8,0,0,1,5,1,0,25.018116
1355,0,15,1,0,0,11,0,1,19.145863
1356,1,18,0,1,0,10,1,1,13.464802
1357,0,16,0,1,0,13,1,1,16.672186
1359,1,11,0,0,1,4,1,0,19.31806
1360,0,18,0,1,0,16,0,1,15.682234
1361,1,15,0,0,0,9,0,1,10.03171
1362,0,18,0,1,0,10,1,1,10.625435
1363,0,17,0,0,0,13,0,1,9.0543718
1364,1,14,0,0,0,3,0,1,11.498113
1365,0,17,1,0,0,13,0,1,18.941942
1366,0,18,0,0,0,16,0,1,9.7550602
1367,1,10,0,0,0,3,0,1,12.693219
1368,1,15,1,0,0,13,0,1,19.744268
1369,0,15,1,0,0,6,0,0,18.142632
1370,0,16,1,0,0,5,0,1,21.279037
1371,1,15,0,1,0,1,0,0,33.755814
1373,1,17,0,1,0,15,0,1,21.548485
1374,1,16,0,0,0,2,0,0,12.018762
1376,1,16,0,0,0,13,0,0,14.34018
1377,0,16,0,0,1,19,0,0,19.184481
1378,1,20,0,1,0,13,1,0,12.797919
1379,1,15,1,0,0,2,0,0,22.300253
1380,0,15,1,0,0,4,0,0,21.967777
1381,1,15,0,0,1,5,1,1,14.613932
1382,1,18,1,0,0,11,0,1,16.72415
1383,1,19,0,1,0,17,1,0,15.614211
1384,1,16,1,0,0,4,0,0,19.056051
1385,0,15,1,0,0,6,0,0,20.583246
1386,0,15,1,0,0,15,0,0,16.737444
1388,1,15,1,0,0,15,1,1,16.448786
1389,1,15,0,1,0,14,1,1,10.212341
1390,1,19,0,1,0,12,1,1,19.577951
1393,1,18,0,1,0,2,1,0,13.854142
1394,0,15,0,0,1,15,1,1,19.277243
1395,0,15,0,1,0,15,0,1,14.818055
1396,1,15,0,0,1,19,1,1,16.223682
1397,1,19,0,0,0,14,0,0,9.6248846
1398,1,18,0,1,0,13,1,0,15.676258
1399,0,8,0,0,1,7,1,0,28.726315
1400,1,14,0,1,0,17,1,1,17.53726
1401,1,16,0,0,0,17,0,0,6.1062112
1402,0,18,0,0,0,14,0,1,6.5847387
1404,1,11,0,0,1,8,1,0,22.504122
1405,0,16,0,0,1,7,1,1,22.597336
1406,1,18,0,1,0,17,0,1,15.74333
1407,0,15,0,0,1,5,1,1,27.663988
1408,1,18,0,1,0,10,1,1,14.091121
1409,0,15,0,0,1,12,1,0,19.31806
1410,0,14,0,0,1,7,1,1,26.861553
1412,0,15,0,0,1,13,0,1,23.559156
1413,0,15,0,0,0,12,0,0,12.865487
1414,1,15,1,0,0,11,0,1,16.965225
1415,0,18,0,1,0,8,0,0,16.512657
1416,1,17,1,0,0,1,0,0,20.407587
1417,0,17,0,0,1,18,0,1,15.708187
1418,1,17,0,0,1,16,0,1,13.895882
1419,0,17,1,0,0,13,0,1,18.689232
1420,0,18,0,0,0,9,0,0,10.581654
1421,0,15,1,0,0,7,0,1,23.292635
1422,0,16,0,0,0,16,0,0,6.0299692
1424,0,13,1,0,0,6,0,1,21.58551
1425,1,15,0,0,0,18,0,1,11.550527
1428,1,15,1,0,0,16,0,0,16.418243
1430,1,18,0,1,0,15,1,0,15.63549
1431,1,17,0,1,0,8,1,0,14.169656
1432,0,18,0,1,0,15,1,1,7.3516512
1433,1,18,0,0,0,16,0,0,11.481126
1434,1,16,0,0,0,13,0,1,5.9975438
1435,0,15,0,0,1,16,0,0,16.802507
1436,0,20,0,0,1,13,0,1,14.37951
1438,1,16,0,0,0,17,0,0,8.3396187
1439,1,15,0,1,0,11,1,0,30.135336
1440,0,20,0,0,1,14,1,0,18.397881
1441,0,16,0,0,1,13,1,1,18.898228
1442,1,17,1,0,0,16,1,1,15.135876
1444,1,11,0,0,1,8,1,1,20.402514
1445,0,16,0,0,0,9,0,0,11.173424
1446,0,20,0,1,0,17,1,0,10.191018
1447,0,17,0,0,1,15,0,1,18.470524
1448,1,18,0,1,0,16,1,1,15.182883
1449,0,18,0,1,0,12,1,0,19.599274
1450,1,19,0,1,0,11,1,0,29.073009
1451,0,18,0,1,0,13,1,0,15.662191
1452,0,16,0,1,0,19,0,0,15.192952
1453,0,11,0,0,1,7,0,0,22.031652
1454,0,8,0,0,1,8,1,0,22.95986
1455,1,10,0,0,1,4,1,1,14.895145
1456,0,16,1,0,0,14,0,1,17.563293
1457,0,19,0,1,0,11,0,0,16.817995
1458,0,18,0,0,0,7,0,0,7.7527618
1459,1,16,0,0,1,15,0,1,14.159409
1460,0,15,0,0,0,17,0,1,11.785264
1461,0,15,1,0,0,1,0,1,19.318886
1462,0,17,1,0,0,11,0,1,22.893997
1463,0,16,1,0,0,7,0,0,21.409922
1464,0,19,1,0,0,6,1,1,17.173613
1465,0,15,1,0,0,5,0,1,19.231915
1466,1,18,0,1,0,12,0,1,18.566166
1467,0,16,1,0,0,12,0,0,17.244173
1468,0,18,0,0,1,13,0,0,18.440771
1469,0,12,1,0,0,6,0,1,19.542643
1470,0,15,0,0,0,10,0,0,13.877713
1471,1,12,0,0,0,2,0,0,13.912209
1472,1,15,1,0,0,1,0,0,19.786407
1473,1,18,0,1,0,8,1,1,24.650097
1474,1,13,1,0,0,1,0,1,20.382341
1475,1,13,1,0,0,10,0,0,21.383062
1476,1,16,0,0,1,13,1,1,15.501494
1477,1,15,0,0,1,10,1,0,17.106602
1478,1,15,1,0,0,11,0,0,20.177073
1479,0,18,0,1,0,15,1,1,26.861553
1480,0,19,0,1,0,17,1,1,17.518478
1481,0,15,0,0,0,13,0,0,11.39233
1483,1,17,0,0,1,15,0,1,14.287163
1484,1,19,0,1,0,16,1,1,7.3516512
1485,1,15,0,0,1,10,0,1,17.789806
1487,1,16,1,0,0,15,0,1,16.710852
1488,0,15,0,0,0,8,0,0,12.672357
1489,1,15,1,0,0,12,1,1,20.569273
1490,0,19,0,1,0,15,0,1,16.558521
1491,1,13,1,0,0,12,0,1,18.95068
1492,1,16,0,0,1,19,0,1,14.897347
1493,0,16,0,1,0,13,1,0,19.566002
1494,1,8,0,0,1,2,1,0,26.861553
1495,0,19,0,1,0,17,0,0,21.81073
1496,1,9,0,0,1,6,1,0,33.755814
1497,1,13,1,0,0,17,0,1,16.622896
1499,0,18,0,0,0,17,0,0,9.7974119
1500,0,16,0,0,1,10,0,1,11.774565
1501,1,20,0,0,0,16,0,1,9.1127176
1502,0,20,0,1,0,15,0,0,14.81012
1503,1,17,0,1,0,14,1,0,17.106602
1504,1,20,0,0,1,18,0,0,14.982906
1505,1,17,0,1,0,9,1,0,18.536947
1506,1,15,1,0,0,8,0,0,18.875351
1507,0,15,1,0,0,13,0,1,19.380518
1508,0,15,0,0,1,7,0,1,56.126408
1511,1,16,1,0,0,4,0,0,21.834265
1512,1,19,0,1,0,15,0,1,16.231672
1513,0,19,0,1,0,12,0,1,17.846779
1514,0,18,0,0,0,19,0,1,8.9691648
1515,1,20,0,1,0,17,1,0,15.669656
1517,1,17,0,0,0,19,0,1,7.6549487
1518,1,9,0,0,1,8,1,0,15.676258
1519,0,19,0,1,0,17,0,1,16.298218
1520,1,17,0,0,0,17,0,0,7.8266234
1521,1,15,0,0,1,5,1,1,17.106602
1522,1,15,1,0,0,12,0,1,17.92528
1523,0,15,1,0,0,5,0,0,27.536268
1524,1,15,0,0,1,11,1,1,22.100681
1526,1,19,0,1,0,12,1,0,17.106602
1527,0,10,0,0,1,9,1,0,18.550573
1529,0,18,0,1,0,15,0,0,17.055782
1530,0,16,0,0,0,11,0,1,11.960879
1531,0,15,0,0,1,11,0,0,15.242992
1533,1,19,0,0,0,19,0,1,6.8865128
1536,1,19,1,0,0,12,0,1,16.860229
1537,1,18,0,0,1,8,0,0,19.420572
1538,0,15,1,0,0,16,0,1,18.886293
1539,1,15,0,0,1,15,1,1,20.830805
1540,0,15,1,0,0,15,0,0,27.320799
1541,1,15,0,0,1,10,1,0,18.515625
1544,0,18,0,1,0,14,0,1,17.224215
1545,0,16,0,0,0,19,0,0,12.807486
1546,1,16,0,1,0,16,1,1,16.603727
1548,1,19,1,0,0,15,0,1,18.185087
1549,1,19,0,1,0,16,1,1,16.005491
1550,0,13,0,0,1,4,0,1,20.180607
1551,1,15,0,0,1,15,0,1,14.756279
1552,0,15,0,0,1,19,0,0,15.721457
1553,0,13,1,0,0,11,0,1,19.680468
1554,0,9,0,0,1,4,1,1,19.31806
1555,0,19,0,1,0,14,1,0,7.3516512
1556,1,16,0,1,0,13,0,0,14.449794
1557,1,18,0,1,0,8,1,1,17.310131
1558,1,18,1,0,0,1,0,0,20.174603
1560,0,15,0,0,1,16,0,1,19.580723
1561,1,16,0,0,0,19,0,1,10.362573
1562,0,15,0,0,0,13,0,1,10.647718
1563,1,15,0,0,0,8,0,1,14.528388
1564,1,18,0,0,0,8,0,0,10.830158
1565,0,18,0,1,0,12,1,0,19.31806
1567,0,18,0,1,0,16,1,1,7.3516512
1568,1,15,1,0,0,10,0,1,16.961157
1569,0,14,0,0,0,12,0,0,10.945271
1570,0,16,0,0,1,19,0,0,7.3516512
1571,0,16,1,0,0,16,0,0,15.783319
1573,1,15,0,0,1,6,1,1,9.5631084
1574,1,18,0,1,0,14,0,1,14.895145
1575,0,17,0,0,1,6,0,0,19.284723
1576,1,15,0,0,1,12,0,0,16.704594
1577,0,19,0,1,0,14,1,1,15.145863
1578,0,19,1,0,0,16,0,1,17.848543
1579,1,9,0,0,1,12,1,0,18.536947
1580,1,15,0,0,0,3,0,1,13.264707
1581,0,16,1,0,0,7,0,1,20.953154
1582,1,19,0,1,0,17,1,0,14.751018
1583,1,8,0,0,1,8,1,0,18.536947
1585,0,15,0,0,1,13,0,1,19.499262
1586,0,17,0,0,0,4,0,1,8.939888
1587,1,15,1,0,0,10,0,1,17.828421
1588,1,16,1,0,0,7,0,0,18.051472
1589,1,15,0,1,0,11,1,1,30.763247
1590,1,15,1,0,0,18,0,1,19.550282
1591,1,17,0,0,1,18,0,1,17.070366
1594,1,18,0,1,0,19,1,0,14.396988
1595,1,19,1,0,0,16,0,0,19.708921
1597,0,18,0,1,0,7,1,0,19.244356
1598,0,13,0,0,1,8,0,0,21.137228
1599,1,18,0,1,0,17,1,0,14.956702
1600,1,18,1,0,0,11,0,0,18.282104
1601,1,16,1,0,0,16,0,0,20.211128
1602,0,15,0,0,0,13,0,0,9.8186445
1603,0,19,0,1,0,11,0,0,13.544728
1604,0,15,1,0,0,8,0,1,18.273516
1605,1,7,0,0,1,14,1,0,21.688234
1606,1,15,0,0,0,16,0,0,14.298052
1607,0,19,0,1,0,13,1,0,11.642686
1608,0,20,0,1,0,18,1,0,13.199314
1609,1,19,0,0,0,16,0,0,4.2758107
1610,1,18,0,1,0,17,0,1,17.224813
1611,1,16,0,0,1,13,1,0,15.676258
1612,0,19,0,1,0,14,0,0,14.612621
1615,1,12,0,0,1,9,1,0,24.368883
1616,1,15,0,1,0,3,0,1,17.106602
1617,0,19,0,1,0,13,0,0,15.644156
1618,0,11,0,0,1,4,0,0,17.341753
1619,1,19,0,1,0,17,1,0,14.317386
1620,0,15,0,0,1,8,1,0,27.642666
1621,1,16,0,0,0,3,0,1,15.713906
1622,0,15,0,0,0,13,0,1,16.330965
1623,1,15,1,0,0,6,0,1,20.026054
1624,0,11,0,0,0,10,0,1,13.622894
1625,1,13,1,0,0,1,0,1,20.493517
1626,0,18,0,0,0,16,0,1,9.6705971
1627,0,16,0,0,0,13,0,1,10.395854
1628,0,18,0,1,0,19,1,1,7.3516512
1629,1,17,0,0,1,19,0,1,15.197603
1630,0,19,0,0,1,19,1,1,7.3516512
1631,1,18,0,0,1,16,1,1,16.790962
1634,0,15,0,0,1,7,1,1,21.548485
1635,0,16,0,0,0,11,0,0,10.568116
1636,1,16,0,0,1,8,1,1,15.95661
1637,0,15,1,0,0,14,0,0,19.580227
1639,0,10,0,0,1,7,1,1,11.774565
1642,1,10,0,0,1,4,1,0,26.795156
1643,1,16,1,0,0,11,0,1,16.272326
1644,1,15,0,0,0,9,0,1,9.2912626
1645,0,15,0,0,0,13,0,1,13.192105
1647,0,19,0,1,0,16,1,1,8.7819958
1648,1,11,0,0,1,13,1,1,9.5631084
1649,0,16,0,0,0,2,0,1,9.4677858
1650,1,19,0,1,0,19,1,1,17.464569
1651,0,17,0,1,0,11,0,1,17.78207
1653,0,15,0,0,0,11,1,1,13.214322
1654,1,19,0,1,0,12,1,1,12.404874
1655,1,17,0,1,0,19,0,0,13.501487
1656,0,14,0,0,0,7,0,1,12.654766
1658,0,9,0,0,1,10,1,0,29.073009
1659,0,17,1,0,0,16,0,0,17.292946
1660,1,19,0,1,0,16,0,1,13.660908
1662,1,9,0,0,1,7,1,1,36.616505
1664,0,19,0,1,0,12,1,1,18.537376
1666,1,16,1,0,0,10,0,0,20.619728
1667,1,15,0,0,1,8,1,0,13.832819
1668,1,18,0,1,0,13,0,1,12.399679
1669,1,12,0,0,1,4,1,1,26.21232
1670,1,14,1,0,0,14,0,1,18.522976
1673,1,20,0,0,0,19,0,0,4.9764986
1674,0,19,0,1,0,10,1,1,19.254446
1675,1,15,0,0,1,4,1,1,21.529516
1677,0,10,0,0,1,6,1,1,17.887714
1678,1,8,0,0,1,8,1,1,12.402475
1679,1,16,0,1,0,19,0,0,18.423544
1681,0,16,0,0,1,12,1,1,17.106602
1682,1,14,0,1,0,1,1,0,7.3516512
1683,0,18,0,1,0,12,0,1,16.617161
1685,0,15,0,0,0,4,0,1,11.719469
1686,0,18,0,1,0,15,0,1,18.798395
1687,0,14,0,0,1,12,1,1,18.277142
1688,1,16,0,1,0,7,0,0,16.159384
1689,0,15,0,0,1,12,0,1,25.777905
1690,0,14,1,0,0,8,0,0,21.614574
1692,0,14,1,0,0,12,0,1,18.749388
1695,0,15,0,0,1,11,1,0,14.895145
1696,1,14,0,0,1,13,0,1,16.565178
1698,0,20,1,0,0,18,0,0,17.022341
1699,0,16,0,0,0,13,0,0,12.640828
1700,0,18,0,0,0,19,0,1,7.349884
1701,1,14,0,0,1,4,0,1,10.191018
1702,1,18,1,0,0,13,0,0,15.677219
1704,1,18,0,1,0,11,1,0,14.217936
1705,0,18,0,1,0,17,1,1,18.536947
1706,1,19,0,0,0,17,0,1,8.6664867
1708,1,16,1,0,0,6,0,0,18.277653
1709,0,19,0,1,0,15,1,0,14.110165
1710,1,12,0,0,1,16,0,0,15.3853
1711,0,18,0,1,0,10,0,0,10.212341
1714,1,19,0,1,0,12,0,1,15.463192
1716,0,20,0,1,0,18,0,0,16.503027
1717,0,8,0,0,0,7,0,1,12.577301
1718,0,16,0,0,1,8,0,1,18.589851
1720,1,14,1,0,0,14,0,1,17.436935
1721,1,16,1,0,0,14,0,0,19.446716
1723,0,16,0,1,0,1,1,0,36.616505
1727,0,19,0,1,0,17,1,1,15.150852
1728,0,18,1,0,0,15,0,0,19.600279
1729,1,18,0,0,1,17,1,1,16.833313
1730,0,18,0,1,0,7,0,1,16.209175
1731,1,20,0,1,0,9,1,1,17.755835
1732,1,15,1,0,0,9,0,1,20.660315
1733,1,16,1,0,0,10,0,1,18.708776
1735,0,18,0,1,0,10,0,1,18.596937
1736,1,16,1,0,0,9,0,1,19.563553
1737,0,15,0,0,1,11,0,1,16.847128
1738,1,16,1,0,0,16,0,1,18.100372
1739,1,16,0,1,0,12,0,1,15.569955
1743,1,11,1,0,0,1,0,0,22.628096
1744,0,15,0,0,1,6,0,0,18.326958
1745,0,16,0,1,0,3,1,1,18.818178
1746,1,15,1,0,0,15,0,0,14.990439
1747,0,16,0,0,0,16,0,1,10.089864
1748,0,16,0,0,1,12,0,1,17.328213
1749,0,10,0,0,1,1,1,1,25.43121
1750,1,19,1,0,0,16,0,1,17.164536
1751,1,11,0,0,1,7,1,0,32.974705
1752,1,7,0,0,1,8,1,1,18.277056
1753,0,19,0,1,0,15,1,0,10.625435
1754,0,20,0,0,0,16,0,1,5.7898302
1756,1,16,0,0,1,16,0,0,14.692555
1757,0,18,1,0,0,17,0,1,19.827194
1758,0,15,1,0,0,8,1,1,19.536314
1760,1,17,1,0,0,15,0,1,17.000219
1761,1,18,0,1,0,14,1,1,10.191018
1762,1,16,0,1,0,8,1,0,17.115273
1763,1,13,0,0,0,4,0,0,14.09863
1765,1,11,0,0,1,5,0,1,19.945969
1767,0,10,0,0,1,12,1,0,19.143536
1769,1,19,0,1,0,19,1,0,11.642686
1771,1,15,0,0,1,8,0,1,19.31806
1772,1,17,0,1,0,10,1,1,16.058298
1773,0,16,1,0,0,16,0,1,18.980021
1774,0,20,0,0,0,17,0,0,9.4626083
1775,1,7,0,0,1,14,1,0,16.69351
1776,1,18,0,1,0,17,1,1,16.042742
1778,1,20,1,0,0,19,0,0,13.632827
1779,1,16,1,0,0,16,0,0,18.752781
1780,1,12,1,0,0,1,0,0,20.917885
1781,0,17,0,0,1,17,1,0,19.468765
1782,1,13,1,0,0,8,0,1,19.471285
1783,0,15,0,0,0,8,0,1,12.775701
1784,1,18,0,1,0,9,1,0,16.216593
1785,1,15,1,0,0,2,0,0,20.942101
1786,1,15,1,0,0,1,0,0,20.085819
1787,0,12,0,0,1,8,0,0,19.688927
1788,1,13,0,0,1,9,0,1,19.954927
1789,1,15,0,0,1,17,0,0,16.272615
1790,0,19,0,1,0,11,1,0,7.3516512
1791,1,19,0,1,0,19,1,1,10.46494
1792,0,9,0,0,1,9,1,1,17.106602
1794,0,16,0,0,1,9,1,0,20.504871
1795,1,16,0,0,0,16,0,0,9.037714
1796,0,16,1,0,0,12,0,1,18.153456
1797,1,15,1,0,0,3,0,0,21.698187
1799,1,18,0,1,0,14,1,0,19.31806
1801,0,13,1,0,0,5,0,0,21.02932
1802,0,14,1,0,0,12,0,1,19.574299
1803,0,19,1,0,0,16,0,1,18.845957
1805,1,20,0,1,0,7,1,0,27.902557
1808,1,16,0,0,0,16,0,1,13.147276
1810,0,17,0,0,1,14,0,0,18.815622
1811,0,11,0,0,0,8,0,1,14.373991
1812,0,15,0,0,0,16,0,0,5.9975681
1813,1,15,0,0,0,13,0,0,11.115241
1814,1,18,1,0,0,17,0,0,16.833645
1815,0,18,1,0,0,13,0,1,18.778797
1816,1,9,0,0,1,7,1,1,14.635254
1818,1,17,0,0,0,14,0,1,11.279558
1819,0,18,0,0,0,13,0,1,11.442245
1821,0,16,1,0,0,5,0,0,20.845406
1822,1,18,0,0,0,12,0,1,9.5958195
1823,1,19,0,1,0,18,1,0,11.190336
1824,0,7,0,0,1,9,1,1,24.330284
1826,1,17,0,0,1,18,0,1,14.72162
1827,1,15,1,0,0,11,0,0,17.106602
1829,1,15,1,0,0,3,0,1,20.182678
1831,0,17,1,0,0,15,0,0,16.53686
1832,0,7,0,0,1,1,1,1,10.191018
